Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1775386652,50,,Aggregated,4.700000,0.000000,4900,8800,13000,21000,27000,30000,33000,36000,37000,37000,37000,126,0,4700,9049.610328574163,172.16369998641312,37450.08360000793,248.4920634920635
1775386653,50,,Aggregated,4.700000,0.000000,4900,8800,13000,21000,27000,30000,33000,36000,37000,37000,37000,126,0,4700,9049.610328574163,172.16369998641312,37450.08360000793,248.4920634920635
1775386654,50,,Aggregated,4.700000,0.000000,4900,8800,13000,21000,27000,30000,33000,36000,37000,37000,37000,126,0,4700,9049.610328574163,172.16369998641312,37450.08360000793,248.4920634920635
1775386655,50,,Aggregated,4.700000,0.000000,4900,8800,13000,21000,27000,30000,33000,36000,37000,37000,37000,126,0,4700,9049.610328574163,172.16369998641312,37450.08360000793,248.4920634920635
1775386656,50,,Aggregated,2.000000,0.000000,5700,10000,14000,22000,27000,32000,37000,39000,39000,39000,39000,138,0,5700,9510.13145000468,172.16369998641312,39433.50859999191,257.72463768115944
1775386657,50,,Aggregated,2.000000,0.000000,5700,10000,14000,22000,27000,32000,37000,39000,39000,39000,39000,138,0,5700,9510.13145000468,172.16369998641312,39433.50859999191,257.72463768115944
1775386658,50,,Aggregated,1.100000,0.000000,5700,10000,14000,22000,27000,31000,37000,39000,39000,39000,39000,141,0,5700,9549.541590075629,172.16369998641312,39433.50859999191,257.60283687943263
1775386659,50,,Aggregated,2.000000,0.000000,5800,10000,16000,23000,27000,31000,37000,39000,39000,39000,39000,144,0,5700,9635.27284375434,172.16369998641312,39433.50859999191,259.69444444444446
1775386660,50,,Aggregated,2.000000,0.000000,5800,10000,16000,23000,27000,31000,37000,39000,39000,39000,39000,144,0,5700,9635.27284375434,172.16369998641312,39433.50859999191,259.69444444444446
1775386661,50,,Aggregated,2.000000,0.000000,5800,10000,16000,23000,27000,31000,37000,39000,39000,39000,39000,144,0,5700,9635.27284375434,172.16369998641312,39433.50859999191,259.69444444444446
1775386662,50,,Aggregated,2.000000,0.000000,5800,10000,16000,23000,27000,31000,37000,39000,39000,39000,39000,144,0,5700,9635.27284375434,172.16369998641312,39433.50859999191,259.69444444444446
1775386663,50,,Aggregated,2.300000,0.000000,5900,10000,16000,23000,27000,32000,37000,39000,39000,39000,39000,150,0,5800,9780.934471337436,172.16369998641312,39433.50859999191,259.3066666666667
1775386664,50,,Aggregated,1.800000,0.000000,5800,10000,16000,23000,27000,32000,37000,39000,56000,56000,56000,154,0,5700,9931.930135717834,172.16369998641312,56280.8147999458,271.2402597402597
1775386665,50,,Aggregated,1.800000,0.000000,5800,10000,16000,23000,27000,32000,37000,39000,56000,56000,56000,157,0,5800,9963.681932488325,172.16369998641312,56280.8147999458,270.71974522292993
